다발지식별자,다발지그룹식별자,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6430084,2018045,4161010100,131441001,경기 광주1,경기도 광주시 경안동(공설운동장앞교차로 부근),6,7,0,2,5,0,127.2512282,37.41463747,"{""type"":""Polygon"",""coordinates"":[[[127.25461841,37.41464456],[127.25460474,37.41488021],[127.25456537,37.41511401],[127.25450061,37.41534419],[127.25441094,37.41556899],[127.25429704,37.41578671],[127.25415979,37.41599567],[127.25400023,37.41619430],[127.25381957,37.41638108],[127.25361919,37.41655459],[127.25340061,37.41671351],[127.25316550,37.41685663],[127.25291564,37.41698286],[127.25265293,37.41709124],[127.25237939,37.41718094],[127.25209708,37.41725129],[127.25180816,37.41730174],[127.25151482,37.41733192],[127.25121931,37.41734158],[127.25092386,37.41733067],[127.25063072,37.41729926],[127.25034214,37.41724759],[127.25006030,37.41717606],[127.24978735,37.41708521],[127.24952537,37.41697572],[127.24927635,37.41684844],[127.24904219,37.41670434],[127.24882466,37.41654450],[127.24862543,37.41637015],[127.24844601,37.41618261],[127.24828776,37.41598331],[127.24815190,37.41577377],[127.24803944,37.41555559],[127.24795126,37.41533041],[127.24788802,37.41509996],[127.24785020,37.41486600],[127.24783809,37.41463029],[127.24785178,37.41439464],[127.24789117,37.41416083],[127.24795595,37.41393066],[127.24804564,37.41370586],[127.24815955,37.41348816],[127.24829681,37.41327920],[127.24845638,37.41308058],[127.24863705,37.41289381],[127.24883743,37.41272031],[127.24905601,37.41256139],[127.24929112,37.41241828],[127.24954097,37.41229206],[127.24980366,37.41218369],[127.25007719,37.41209399],[127.25035948,37.41202365],[127.25064838,37.41197320],[127.25094170,37.41194303],[127.25123719,37.41193336],[127.25153262,37.41194427],[127.25182573,37.41197568],[127.25211429,37.41202734],[127.25239612,37.41209887],[127.25266905,37.41218972],[127.25293102,37.41229919],[127.25318003,37.41242647],[127.25341419,37.41257057],[127.25363172,37.41273039],[127.25383095,37.41290474],[127.25401038,37.41309227],[127.25416863,37.41329156],[127.25430451,37.41350109],[127.25441698,37.41371927],[127.25450518,37.41394444],[127.25456844,37.41417488],[127.25460628,37.41440885],[127.25461841,37.41464456]]]}"
6430718,2018045,4161010100,131441002,경기 광주2,경기도 광주시 경안동(감초당약국 부근),4,4,0,1,3,0,127.2577373,37.41109881,"{""type"":""Polygon"",""coordinates"":[[[127.26112726,37.41110571],[127.26111361,37.41134136],[127.26107427,37.41157517],[127.26100952,37.41180535],[127.26091988,37.41203016],[127.26080601,37.41224788],[127.26066878,37.41245685],[127.26050925,37.41265549],[127.26032861,37.41284228],[127.26012825,37.41301580],[127.25990970,37.41317473],[127.25967461,37.41331786],[127.25942477,37.41344411],[127.25916209,37.41355250],[127.25888856,37.41364222],[127.25860627,37.41371258],[127.25831737,37.41376305],[127.25802405,37.41379324],[127.25772855,37.41380293],[127.25743311,37.41379203],[127.25713999,37.41376064],[127.25685142,37.41370899],[127.25656959,37.41363747],[127.25629664,37.41354663],[127.25603466,37.41343716],[127.25578564,37.41330989],[127.25555148,37.41316580],[127.25533395,37.41300597],[127.25513471,37.41283163],[127.25495528,37.41264411],[127.25479703,37.41244482],[127.25466115,37.41223529],[127.25454868,37.41201710],[127.25446049,37.41179193],[127.25439723,37.41156149],[127.25435939,37.41132752],[127.25434726,37.41109182],[127.25436093,37.41085617],[127.25440029,37.41062236],[127.25446505,37.41039218],[127.25455472,37.41016738],[127.25466860,37.40994967],[127.25480584,37.40974070],[127.25496538,37.40954207],[127.25514603,37.40935529],[127.25534639,37.40918178],[127.25556494,37.40902285],[127.25580002,37.40887973],[127.25604985,37.40875349],[127.25631252,37.40864511],[127.25658603,37.40855539],[127.25686830,37.40848504],[127.25715719,37.40843457],[127.25745049,37.40840438],[127.25774597,37.40839469],[127.25804138,37.40840559],[127.25833448,37.40843698],[127.25862304,37.40848863],[127.25890485,37.40856014],[127.25917778,37.40865098],[127.25943975,37.40876044],[127.25968876,37.40888770],[127.25992292,37.40903178],[127.26014045,37.40919160],[127.26033969,37.40936593],[127.26051912,37.40955345],[127.26067739,37.40975273],[127.26081328,37.40996226],[127.26092576,37.41018043],[127.26101397,37.41040560],[127.26107725,37.41063604],[127.26111511,37.41087000],[127.26112726,37.41110571]]]}"
6429427,2018045,4121010100,132741001,경기 광명1,경기도 광명시 광명동(광명2동우체국 부근),4,4,0,1,1,2,126.8562871,37.48305546,"{""type"":""Polygon"",""coordinates"":[[[126.85968016,37.48307390],[126.85966523,37.48330949],[126.85962460,37.48354315],[126.85955857,37.48377310],[126.85946764,37.48399759],[126.85935250,37.48421491],[126.85921403,37.48442340],[126.85905328,37.48462148],[126.85887148,37.48480765],[126.85867001,37.48498048],[126.85845040,37.48513866],[126.85821433,37.48528098],[126.85796359,37.48540637],[126.85770008,37.48551386],[126.85742583,37.48560265],[126.85714290,37.48567204],[126.85685346,37.48572152],[126.85655972,37.48575072],[126.85626389,37.48575940],[126.85596824,37.48574749],[126.85567502,37.48571510],[126.85538646,37.48566247],[126.85510476,37.48559000],[126.85483205,37.48549823],[126.85457042,37.48538788],[126.85432185,37.48525977],[126.85408824,37.48511489],[126.85387137,37.48495433],[126.85367288,37.48477932],[126.85349429,37.48459120],[126.85333696,37.48439138],[126.85320208,37.48418140],[126.85309068,37.48396284],[126.85300361,37.48373739],[126.85294153,37.48350674],[126.85290491,37.48327266],[126.85289403,37.48303692],[126.85290897,37.48280133],[126.85294963,37.48256767],[126.85301568,37.48233773],[126.85310663,37.48211324],[126.85322178,37.48189593],[126.85336026,37.48168744],[126.85352102,37.48148937],[126.85370283,37.48130321],[126.85390430,37.48113039],[126.85412390,37.48097222],[126.85435997,37.48082990],[126.85461070,37.48070453],[126.85487419,37.48059704],[126.85514843,37.48050826],[126.85543134,37.48043887],[126.85572076,37.48038939],[126.85601449,37.48036020],[126.85631029,37.48035152],[126.85660591,37.48036342],[126.85689912,37.48039581],[126.85718766,37.48044844],[126.85746935,37.48052091],[126.85774204,37.48061266],[126.85800366,37.48072301],[126.85825222,37.48085111],[126.85848582,37.48099598],[126.85870269,37.48115653],[126.85890118,37.48133153],[126.85907978,37.48151965],[126.85923712,37.48171946],[126.85937201,37.48192944],[126.85948343,37.48214799],[126.85957052,37.48237344],[126.85963262,37.48260408],[126.85966926,37.48283816],[126.85968016,37.48307390]]]}"
6430100,2018045,4127310100,132841001,경기 안산단원1,경기도 안산시 단원구 고잔동(서울S치과 부근),13,13,0,6,6,1,126.8369534,37.3177707,"{""type"":""Polygon"",""coordinates"":[[[126.84033898,37.31778962],[126.84032403,37.31802522],[126.84028344,37.31825888],[126.84021750,37.31848883],[126.84012671,37.31871331],[126.84001178,37.31893061],[126.83987357,37.31913909],[126.83971313,37.31933716],[126.83953169,37.31952330],[126.83933062,37.31969611],[126.83911146,37.31985426],[126.83887587,37.31999655],[126.83862565,37.32012191],[126.83836270,37.32022937],[126.83808903,37.32031811],[126.83780671,37.32038747],[126.83751790,37.32043691],[126.83722479,37.32046606],[126.83692961,37.32047470],[126.83663462,37.32046276],[126.83634205,37.32043032],[126.83605413,37.32037765],[126.83577306,37.32030513],[126.83550097,37.32021333],[126.83523994,37.32010293],[126.83499195,37.31997479],[126.83475888,37.31982987],[126.83454252,37.31966928],[126.83434451,37.31949424],[126.83416636,37.31930608],[126.83400942,37.31910623],[126.83387488,37.31889622],[126.83376377,37.31867765],[126.83367694,37.31845218],[126.83361505,37.31822151],[126.83357856,37.31798742],[126.83356776,37.31775168],[126.83358272,37.31751608],[126.83362334,37.31728242],[126.83368930,37.31705248],[126.83378010,37.31682801],[126.83389505,37.31661071],[126.83403327,37.31640223],[126.83419372,37.31620418],[126.83437517,37.31601804],[126.83457624,37.31584524],[126.83479540,37.31568710],[126.83503098,37.31554481],[126.83528119,37.31541947],[126.83554412,37.31531201],[126.83581778,37.31522327],[126.83610008,37.31515392],[126.83638887,37.31510448],[126.83668196,37.31507533],[126.83697712,37.31506670],[126.83727209,37.31507864],[126.83756464,37.31511107],[126.83785254,37.31516374],[126.83813359,37.31523625],[126.83840567,37.31532805],[126.83866669,37.31543844],[126.83891467,37.31556657],[126.83914773,37.31571149],[126.83936409,37.31587207],[126.83956210,37.31604710],[126.83974026,37.31623525],[126.83989722,37.31643509],[126.84003176,37.31664509],[126.84014288,37.31686366],[126.84022973,37.31708913],[126.84029165,37.31731979],[126.84032815,37.31755388],[126.84033898,37.31778962]]]}"
6430106,2018045,4127310800,132841002,경기 안산단원2,경기도 안산시 단원구 원곡동(안산역(도로변) 정류장 부근),7,8,1,2,5,0,126.7913297,37.32698215,"{""type"":""Polygon"",""coordinates"":[[[126.79471566,37.32700238],[126.79470057,37.32723797],[126.79465983,37.32747162],[126.79459375,37.32770154],[126.79450282,37.32792598],[126.79438774,37.32814324],[126.79424938,37.32835167],[126.79408880,37.32854967],[126.79390723,37.32873574],[126.79370603,37.32890847],[126.79348675,37.32906653],[126.79325105,37.32920873],[126.79300072,37.32933399],[126.79273768,37.32944135],[126.79246392,37.32952999],[126.79218153,37.32959923],[126.79189265,37.32964856],[126.79159949,37.32967760],[126.79130427,37.32968612],[126.79100925,37.32967407],[126.79071667,37.32964152],[126.79042875,37.32958874],[126.79014769,37.32951611],[126.78987563,37.32942420],[126.78961463,37.32931371],[126.78936669,37.32918547],[126.78913369,37.32904046],[126.78891740,37.32887978],[126.78871947,37.32870467],[126.78854141,37.32851644],[126.78838457,37.32831654],[126.78825015,37.32810648],[126.78813916,37.32788786],[126.78805246,37.32766236],[126.78799069,37.32743167],[126.78795435,37.32719757],[126.78794368,37.32696182],[126.78795879,37.32672623],[126.78799956,37.32649259],[126.78806566,37.32626268],[126.78815661,37.32603824],[126.78827170,37.32582098],[126.78841007,37.32561257],[126.78857066,37.32541457],[126.78875224,37.32522851],[126.78895343,37.32505579],[126.78917271,37.32489773],[126.78940841,37.32475554],[126.78965872,37.32463029],[126.78992175,37.32452294],[126.79019550,37.32443431],[126.79047787,37.32436506],[126.79076673,37.32431574],[126.79105987,37.32428670],[126.79135507,37.32427818],[126.79165007,37.32429024],[126.79194263,37.32432278],[126.79223053,37.32437556],[126.79251157,37.32444818],[126.79278362,37.32454008],[126.79304461,37.32465057],[126.79329254,37.32477880],[126.79352554,37.32492380],[126.79374183,37.32508447],[126.79393976,37.32525958],[126.79411782,37.32544780],[126.79427467,37.32564769],[126.79440911,37.32585774],[126.79452011,37.32607635],[126.79460683,37.32630186],[126.79466861,37.32653254],[126.79470498,37.32676664],[126.79471566,37.32700238]]]}"
6430104,2018045,4127310800,132841003,경기 안산단원3,경기도 안산시 단원구 원곡동(중국은행 안산지점 부근),6,7,0,4,2,1,126.792727,37.33065075,"{""type"":""Polygon"",""coordinates"":[[[126.79611317,37.33067094],[126.79609808,37.33090653],[126.79605734,37.33114018],[126.79599126,37.33137010],[126.79590033,37.33159454],[126.79578524,37.33181180],[126.79564689,37.33202023],[126.79548630,37.33221823],[126.79530472,37.33240431],[126.79510352,37.33257703],[126.79488423,37.33273510],[126.79464852,37.33287731],[126.79439819,37.33300257],[126.79413513,37.33310993],[126.79386136,37.33319857],[126.79357896,37.33326782],[126.79329006,37.33331715],[126.79299689,37.33334619],[126.79270166,37.33335472],[126.79240662,37.33334267],[126.79211403,37.33331012],[126.79182609,37.33325734],[126.79154502,37.33318472],[126.79127294,37.33309281],[126.79101193,37.33298232],[126.79076397,37.33285409],[126.79053095,37.33270908],[126.79031465,37.33254841],[126.79011671,37.33237329],[126.78993864,37.33218507],[126.78978179,37.33198517],[126.78964735,37.33177511],[126.78953636,37.33155650],[126.78944965,37.33133099],[126.78938788,37.33110031],[126.78935152,37.33086620],[126.78934086,37.33063046],[126.78935596,37.33039487],[126.78939672,37.33016123],[126.78946283,37.32993131],[126.78955378,37.32970687],[126.78966887,37.32948962],[126.78980724,37.32928120],[126.78996783,37.32908320],[126.79014942,37.32889714],[126.79035062,37.32872442],[126.79056991,37.32856636],[126.79080561,37.32842416],[126.79105594,37.32829891],[126.79131898,37.32819156],[126.79159274,37.32810292],[126.79187512,37.32803367],[126.79216399,37.32798434],[126.79245715,37.32795530],[126.79275236,37.32794678],[126.79304737,37.32795883],[126.79333995,37.32799137],[126.79362787,37.32804415],[126.79390892,37.32811676],[126.79418099,37.32820866],[126.79444199,37.32831915],[126.79468994,37.32844738],[126.79492295,37.32859238],[126.79513925,37.32875304],[126.79533719,37.32892815],[126.79551527,37.32911636],[126.79567213,37.32931626],[126.79580658,37.32952631],[126.79591759,37.32974491],[126.79600432,37.32997042],[126.79606610,37.33020110],[126.79610248,37.33043520],[126.79611317,37.33067094]]]}"
6430102,2018045,4127310200,132841004,경기 안산단원4,경기도 안산시 단원구 와동(안산시신촌운동장 부근),5,5,0,5,0,0,126.8170602,37.34170588,"{""type"":""Polygon"",""coordinates"":[[[126.82044691,37.34172538],[126.82043189,37.34196098],[126.82039122,37.34219463],[126.82032520,37.34242456],[126.82023433,37.34264903],[126.82011930,37.34286631],[126.81998099,37.34307477],[126.81982044,37.34327280],[126.81963889,37.34345892],[126.81943772,37.34363168],[126.81921845,37.34378980],[126.81898275,37.34393205],[126.81873242,37.34405736],[126.81846936,37.34416477],[126.81819557,37.34425347],[126.81791315,37.34432278],[126.81762423,37.34437217],[126.81733102,37.34440128],[126.81703575,37.34440986],[126.81674066,37.34439787],[126.81644801,37.34436539],[126.81616002,37.34431266],[126.81587888,37.34424010],[126.81560673,37.34414825],[126.81534564,37.34403781],[126.81509761,37.34390962],[126.81486451,37.34376466],[126.81464812,37.34360403],[126.81445010,37.34342896],[126.81427194,37.34324077],[126.81411500,37.34304090],[126.81398048,37.34283087],[126.81386940,37.34261228],[126.81378260,37.34238679],[126.81372075,37.34215612],[126.81368431,37.34192202],[126.81367357,37.34168628],[126.81368860,37.34145069],[126.81372929,37.34121704],[126.81379533,37.34098711],[126.81388622,37.34076265],[126.81400127,37.34054537],[126.81413959,37.34033693],[126.81430014,37.34013890],[126.81448170,37.33995279],[126.81468287,37.33978003],[126.81490214,37.33962193],[126.81513784,37.33947968],[126.81538816,37.33935438],[126.81565120,37.33924697],[126.81592497,37.33915828],[126.81620738,37.33908897],[126.81649628,37.33903958],[126.81678947,37.33901049],[126.81708472,37.33900190],[126.81737978,37.33901389],[126.81767242,37.33904637],[126.81796039,37.33909909],[126.81824151,37.33917165],[126.81851365,37.33926350],[126.81877472,37.33937393],[126.81902275,37.33950211],[126.81925584,37.33964706],[126.81947223,37.33980768],[126.81967025,37.33998274],[126.81984842,37.34017092],[126.82000537,37.34037079],[126.82013990,37.34058081],[126.82025100,37.34079939],[126.82033781,37.34102488],[126.82039969,37.34125555],[126.82043614,37.34148964],[126.82044691,37.34172538]]]}"
6430758,2018045,4127310900,132841005,경기 안산단원5,경기도 안산시 단원구 선부동(LG전자서비스센터 선부서비스센터 부근),5,6,0,3,3,0,126.8099121,37.33657455,"{""type"":""Polygon"",""coordinates"":[[[126.81329857,37.33659425],[126.81328354,37.33682985],[126.81324285,37.33706350],[126.81317681,37.33729343],[126.81308592,37.33751788],[126.81297088,37.33773516],[126.81283256,37.33794361],[126.81267201,37.33814164],[126.81249045,37.33832774],[126.81228928,37.33850050],[126.81207000,37.33865859],[126.81183431,37.33880083],[126.81158398,37.33892613],[126.81132093,37.33903352],[126.81104716,37.33912221],[126.81076474,37.33919150],[126.81047584,37.33924088],[126.81018265,37.33926996],[126.80988740,37.33927853],[126.80959234,37.33926652],[126.80929971,37.33923402],[126.80901174,37.33918127],[126.80873062,37.33910870],[126.80845850,37.33901683],[126.80819744,37.33890637],[126.80794944,37.33877817],[126.80771637,37.33863320],[126.80750002,37.33847256],[126.80730202,37.33829747],[126.80712389,37.33810927],[126.80696698,37.33790939],[126.80683249,37.33769936],[126.80672143,37.33748076],[126.80663466,37.33725526],[126.80657284,37.33702459],[126.80653643,37.33679049],[126.80652571,37.33655475],[126.80654076,37.33631916],[126.80658147,37.33608551],[126.80664753,37.33585558],[126.80673843,37.33563113],[126.80685349,37.33541386],[126.80699182,37.33520542],[126.80715238,37.33500740],[126.80733394,37.33482131],[126.80753512,37.33464856],[126.80775439,37.33449047],[126.80799008,37.33434824],[126.80824040,37.33422295],[126.80850344,37.33411556],[126.80877720,37.33402688],[126.80905959,37.33395759],[126.80934847,37.33390822],[126.80964165,37.33387914],[126.80993688,37.33387057],[126.81023192,37.33388258],[126.81052453,37.33391508],[126.81081248,37.33396782],[126.81109357,37.33404039],[126.81136568,37.33413225],[126.81162673,37.33424270],[126.81187472,37.33437089],[126.81210779,37.33451586],[126.81232414,37.33467649],[126.81252214,37.33485157],[126.81270027,37.33503976],[126.81285719,37.33523963],[126.81299170,37.33544966],[126.81310277,37.33566825],[126.81318955,37.33589374],[126.81325140,37.33612441],[126.81328783,37.33635851],[126.81329857,37.33659425]]]}"
6430103,2018045,4127310100,132841006,경기 안산단원6,경기도 안산시 단원구 고잔동(대가보쌈과냉채족발 본점 부근),5,5,0,3,2,0,126.8274818,37.31096864,"{""type"":""Polygon"",""coordinates"":[[[126.83086714,37.31098783],[126.83085217,37.31122343],[126.83081155,37.31145709],[126.83074558,37.31168703],[126.83065478,37.31191150],[126.83053983,37.31212880],[126.83040160,37.31233727],[126.83024115,37.31253532],[126.83005971,37.31272145],[126.82985864,37.31289424],[126.82963947,37.31305238],[126.82940389,37.31319465],[126.82915368,37.31331998],[126.82889074,37.31342742],[126.82861708,37.31351615],[126.82833478,37.31358548],[126.82804599,37.31363490],[126.82775290,37.31366403],[126.82745775,37.31367264],[126.82716279,37.31366068],[126.82687025,37.31362822],[126.82658236,37.31357552],[126.82630133,37.31350299],[126.82602928,37.31341116],[126.82576828,37.31330074],[126.82552033,37.31317258],[126.82528730,37.31302764],[126.82507098,37.31286703],[126.82487301,37.31269197],[126.82469490,37.31250380],[126.82453799,37.31230394],[126.82440349,37.31209393],[126.82429243,37.31187534],[126.82420563,37.31164986],[126.82414377,37.31141919],[126.82410732,37.31118510],[126.82409655,37.31094936],[126.82411154,37.31071376],[126.82415218,37.31048011],[126.82421816,37.31025017],[126.82430898,37.31002570],[126.82442395,37.30980841],[126.82456218,37.30959995],[126.82472264,37.30940190],[126.82490409,37.30921578],[126.82510517,37.30904300],[126.82532432,37.30888487],[126.82555990,37.30874261],[126.82581010,37.30861728],[126.82607303,37.30850985],[126.82634667,37.30842113],[126.82662895,37.30835180],[126.82691773,37.30830238],[126.82721080,37.30827326],[126.82750593,37.30826464],[126.82780087,37.30827661],[126.82809339,37.30830906],[126.82838125,37.30836176],[126.82866227,37.30843429],[126.82893431,37.30852611],[126.82919530,37.30863652],[126.82944324,37.30876467],[126.82967626,37.30890961],[126.82989258,37.30907021],[126.83009055,37.30924525],[126.83026867,37.30943342],[126.83042558,37.30963327],[126.83056009,37.30984328],[126.83067118,37.31006186],[126.83075799,37.31028733],[126.83081987,37.31051800],[126.83085634,37.31075209],[126.83086714,37.31098783]]]}"
6430105,2018045,4127310200,132841007,경기 안산단원7,경기도 안산시 단원구 와동(와동종합사회복지관 부근),4,4,0,1,3,0,126.8275555,37.34186319,"{""type"":""Polygon"",""coordinates"":[[[126.83094215,37.34188239],[126.83092717,37.34211798],[126.83088653,37.34235164],[126.83082054,37.34258158],[126.83072970,37.34280605],[126.83061470,37.34302335],[126.83047642,37.34323181],[126.83031590,37.34342987],[126.83013438,37.34361599],[126.82993322,37.34378878],[126.82971397,37.34394691],[126.82947829,37.34408919],[126.82922798,37.34421452],[126.82896493,37.34432196],[126.82869116,37.34441068],[126.82840874,37.34448001],[126.82811983,37.34452943],[126.82782662,37.34455856],[126.82753135,37.34456717],[126.82723627,37.34455520],[126.82694361,37.34452275],[126.82665561,37.34447005],[126.82637446,37.34439751],[126.82610229,37.34430568],[126.82584119,37.34419527],[126.82559314,37.34406710],[126.82536002,37.34392216],[126.82514361,37.34376156],[126.82494556,37.34358650],[126.82476737,37.34339833],[126.82461040,37.34319847],[126.82447585,37.34298845],[126.82436474,37.34276987],[126.82427791,37.34254439],[126.82421603,37.34231372],[126.82417956,37.34207963],[126.82416878,37.34184389],[126.82418378,37.34160829],[126.82422444,37.34137464],[126.82429045,37.34114470],[126.82438131,37.34092024],[126.82449633,37.34070295],[126.82463462,37.34049449],[126.82479514,37.34029644],[126.82497667,37.34011032],[126.82517783,37.33993754],[126.82539708,37.33977942],[126.82563275,37.33963715],[126.82588306,37.33951183],[126.82614609,37.33940440],[126.82641985,37.33931568],[126.82670225,37.33924635],[126.82699114,37.33919694],[126.82728433,37.33916781],[126.82757957,37.33915920],[126.82787464,37.33917117],[126.82816728,37.33920362],[126.82845526,37.33925631],[126.82873640,37.33932885],[126.82900854,37.33942067],[126.82926963,37.33953108],[126.82951768,37.33965923],[126.82975079,37.33980416],[126.82996720,37.33996477],[126.83016525,37.34013981],[126.83034345,37.34032798],[126.83050042,37.34052783],[126.83063499,37.34073784],[126.83074612,37.34095641],[126.83083296,37.34118189],[126.83089487,37.34141255],[126.83093135,37.34164665],[126.83094215,37.34188239]]]}"
6429464,2018045,4111313700,133041001,경기 수원남부1,경기도 수원시 권선구 권선동(세권사거리 부근),7,8,1,3,3,1,127.0219262,37.25640607,"{""type"":""Polygon"",""coordinates"":[[[127.02530918,37.25641969],[127.02529482,37.25665531],[127.02525483,37.25688905],[127.02518951,37.25711910],[127.02509935,37.25734373],[127.02498504,37.25756122],[127.02484745,37.25776993],[127.02468763,37.25796825],[127.02450678,37.25815468],[127.02430630,37.25832781],[127.02408770,37.25848631],[127.02385265,37.25862898],[127.02360294,37.25875473],[127.02334047,37.25886260],[127.02306723,37.25895178],[127.02278530,37.25902158],[127.02249684,37.25907148],[127.02220404,37.25910109],[127.02190912,37.25911019],[127.02161432,37.25909871],[127.02132191,37.25906674],[127.02103409,37.25901451],[127.02075306,37.25894244],[127.02048097,37.25885105],[127.02021987,37.25874107],[127.01997176,37.25861331],[127.01973852,37.25846875],[127.01952194,37.25830849],[127.01932366,37.25813375],[127.01914518,37.25794587],[127.01898787,37.25774627],[127.01885293,37.25753646],[127.01874137,37.25731806],[127.01865406,37.25709271],[127.01859164,37.25686214],[127.01855461,37.25662810],[127.01854324,37.25639237],[127.01855761,37.25615674],[127.01859762,37.25592301],[127.01866296,37.25569296],[127.01875314,37.25546833],[127.01886746,37.25525085],[127.01900507,37.25504215],[127.01916490,37.25484384],[127.01934575,37.25465741],[127.01954623,37.25448429],[127.01976482,37.25432580],[127.01999987,37.25418314],[127.02024957,37.25405740],[127.02051203,37.25394953],[127.02078526,37.25386036],[127.02106716,37.25379056],[127.02135561,37.25374067],[127.02164839,37.25371106],[127.02194329,37.25370196],[127.02223806,37.25371344],[127.02253046,37.25374541],[127.02281826,37.25379763],[127.02309927,37.25386970],[127.02337135,37.25396108],[127.02363244,37.25407106],[127.02388054,37.25419881],[127.02411377,37.25434336],[127.02433035,37.25450361],[127.02452863,37.25467834],[127.02470712,37.25486621],[127.02486443,37.25506581],[127.02499939,37.25527560],[127.02511096,37.25549400],[127.02519829,37.25571935],[127.02526073,37.25594991],[127.02529778,37.25618395],[127.02530918,37.25641969]]]}"
6430107,2018045,4111514100,133041002,경기 수원남부2,경기도 수원시 팔달구 인계동(시청사거리 부근),6,6,1,3,2,0,127.0259443,37.26421629,"{""type"":""Polygon"",""coordinates"":[[[127.02932765,37.26422979],[127.02931331,37.26446542],[127.02927333,37.26469915],[127.02920801,37.26492921],[127.02911785,37.26515384],[127.02900354,37.26537134],[127.02886595,37.26558005],[127.02870612,37.26577838],[127.02852526,37.26596482],[127.02832477,37.26613795],[127.02810616,37.26629646],[127.02787109,37.26643913],[127.02762136,37.26656489],[127.02735886,37.26667277],[127.02708560,37.26676196],[127.02680365,37.26683177],[127.02651516,37.26688168],[127.02622233,37.26691130],[127.02592738,37.26692041],[127.02563255,37.26690894],[127.02534011,37.26687697],[127.02505225,37.26682476],[127.02477120,37.26675269],[127.02449907,37.26666132],[127.02423793,37.26655134],[127.02398979,37.26642359],[127.02375653,37.26627904],[127.02353991,37.26611879],[127.02334160,37.26594406],[127.02316309,37.26575618],[127.02300576,37.26555658],[127.02287079,37.26534678],[127.02275921,37.26512838],[127.02267187,37.26490304],[127.02260944,37.26467247],[127.02257239,37.26443843],[127.02256101,37.26420270],[127.02257537,37.26396707],[127.02261537,37.26373334],[127.02268071,37.26350329],[127.02277088,37.26327866],[127.02288521,37.26306117],[127.02302281,37.26285247],[127.02318265,37.26265415],[127.02336351,37.26246772],[127.02356400,37.26229459],[127.02378261,37.26213609],[127.02401767,37.26199343],[127.02426740,37.26186768],[127.02452988,37.26175980],[127.02480313,37.26167062],[127.02508506,37.26160081],[127.02537353,37.26155091],[127.02566635,37.26152129],[127.02596128,37.26151218],[127.02625608,37.26152365],[127.02654850,37.26155561],[127.02683634,37.26160782],[127.02711738,37.26167988],[127.02738949,37.26177125],[127.02765061,37.26188122],[127.02789875,37.26200897],[127.02813201,37.26215351],[127.02834862,37.26231375],[127.02854694,37.26248847],[127.02872545,37.26267634],[127.02888279,37.26287593],[127.02901777,37.26308572],[127.02912937,37.26330412],[127.02921672,37.26352946],[127.02927917,37.26376002],[127.02931624,37.26399406],[127.02932765,37.26422979]]]}"
6430108,2018045,4111514100,133041003,경기 수원남부3,경기도 수원시 팔달구 인계동(지동사거리 부근),6,6,0,2,4,0,127.0217818,37.27559654,"{""type"":""Polygon"",""coordinates"":[[[127.02516567,37.27561017],[127.02515132,37.27584579],[127.02511132,37.27607952],[127.02504598,37.27630958],[127.02495579,37.27653421],[127.02484145,37.27675170],[127.02470383,37.27696040],[127.02454396,37.27715872],[127.02436307,37.27734516],[127.02416254,37.27751828],[127.02394388,37.27767678],[127.02370877,37.27781945],[127.02345900,37.27794520],[127.02319646,37.27805307],[127.02292315,37.27814224],[127.02264115,37.27821205],[127.02235262,37.27826194],[127.02205973,37.27829155],[127.02176474,37.27830065],[127.02146987,37.27828917],[127.02117738,37.27825720],[127.02088949,37.27820497],[127.02060839,37.27813289],[127.02033623,37.27804151],[127.02007506,37.27793152],[127.01982689,37.27780376],[127.01959360,37.27765920],[127.01937696,37.27749895],[127.01917863,37.27732421],[127.01900011,37.27713633],[127.01884276,37.27693672],[127.01870778,37.27672692],[127.01859620,37.27650852],[127.01850886,37.27628317],[127.01844644,37.27605260],[127.01840939,37.27581856],[127.01839802,37.27558283],[127.01841240,37.27534720],[127.01845242,37.27511347],[127.01851778,37.27488342],[127.01860798,37.27465880],[127.01872233,37.27444131],[127.01885997,37.27423262],[127.01901984,37.27403430],[127.01920074,37.27384788],[127.01940127,37.27367476],[127.01961993,37.27351627],[127.01985503,37.27337361],[127.02010480,37.27324787],[127.02036733,37.27314001],[127.02064062,37.27305083],[127.02092260,37.27298104],[127.02121112,37.27293114],[127.02150398,37.27290153],[127.02179895,37.27289244],[127.02209379,37.27290392],[127.02238627,37.27293589],[127.02267414,37.27298811],[127.02295522,37.27306018],[127.02322737,37.27315156],[127.02348852,37.27326154],[127.02373668,37.27338929],[127.02396997,37.27353384],[127.02418661,37.27369409],[127.02438494,37.27386882],[127.02456347,37.27405670],[127.02472083,37.27425629],[127.02485582,37.27446609],[127.02496742,37.27468449],[127.02505477,37.27490983],[127.02511721,37.27514040],[127.02515428,37.27537444],[127.02516567,37.27561017]]]}"
