주야,요일,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,사고피해정도,도시여부,주말/공휴일,인구수,발생지번호,보행자의위치,무단횡단여부
0,6,0,0,0,0,6,127.1143,36.9985,0,0,1,0,14,0,0
1,0,5,0,0,0,2,126.9777,37.7307,1,0,0,0,59,0,0
1,0,0,0,0,0,1,127.3556,34.8294,0,0,0,0,122,0,0
0,5,5,0,0,0,2,129.0511,37.6159,0,0,1,0,194,0,0
0,2,0,0,0,1,1,129.0372,35.6191,0,0,0,0,17,0,0
1,0,0,0,0,0,9,127.9867,37.7942,0,0,0,0,82,0,0
1,2,0,0,0,6,6,127.1423,36.3588,0,0,0,0,19,0,0
0,1,0,1,2,0,1,129.0464,35.1565,0,0,0,0,231,0,0
0,5,0,0,0,0,1,127.2542,36.2805,0,0,1,0,148,0,0
1,0,0,0,0,0,2,128.6238,35.8399,1,0,1,0,37,0,0
0,2,6,1,1,0,2,127.1064,36.7972,0,0,0,0,53,0,0
1,5,0,0,0,0,1,127.0178,37.8941,0,0,1,0,59,0,0
0,0,0,0,0,0,1,128.5494,35.8394,0,0,0,0,20,0,0
0,3,0,0,0,0,8,126.1822,33.3398,0,0,0,0,90,0,0
0,2,0,0,0,0,5,126.7126,36.7512,0,0,0,0,187,0,0
0,0,0,1,2,0,1,129.1057,37.5417,1,0,0,0,210,0,0
1,1,0,0,0,0,1,127.3827,37.3305,0,0,0,0,9,0,0
1,0,0,0,0,0,9,127.6979,37.9841,0,0,0,0,111,0,0
1,2,0,0,0,6,2,127.0478,37.7353,0,0,0,0,64,0,0
0,3,7,1,1,5,2,128.4157,36.1618,0,0,0,0,144,0,0
0,1,5,0,0,0,2,128.1767,36.128,2,0,0,0,76,0,0
0,1,0,1,2,1,3,129.3512,35.6252,0,0,0,0,158,0,0
0,5,6,1,1,0,4,127.0574,37.5729,0,0,1,0,201,0,0
0,0,3,0,0,0,3,127.7484,36.4567,0,0,0,0,32,0,0
1,1,0,0,0,2,3,128.5627,36.7096,1,0,0,0,55,0,0
0,5,0,0,0,1,11,127.6532,36.4737,0,0,1,0,32,0,0
1,3,0,0,0,0,1,127.3745,36.6725,0,0,0,0,83,0,0
1,2,0,0,0,0,1,127.8683,35.4292,0,0,0,0,224,0,0
0,2,0,1,1,7,2,126.8985,37.4758,0,0,0,0,109,0,0
1,4,8,0,0,1,7,126.7748,36.543,0,0,0,0,187,0,0
0,1,5,0,0,2,2,127.1166,37.4275,0,0,0,0,95,0,0
1,2,6,1,1,0,2,127.1136,35.8179,1,0,0,0,11,0,0
1,2,8,1,1,4,2,126.838,35.57,0,0,0,0,12,0,0
0,1,0,1,2,1,1,127.513,35.4471,0,0,0,0,193,0,0
1,1,0,0,0,1,1,126.6417,35.898,0,0,0,0,166,0,0
1,6,0,1,2,6,1,128.5465,35.9199,0,0,1,0,112,0,0
0,6,0,0,0,0,1,129.3358,36.0308,1,0,1,0,160,0,0
1,5,5,0,0,1,5,127.2148,35.9815,0,0,1,0,28,0,0
1,4,5,0,0,0,11,127.9054,37.4164,0,0,0,0,36,0,0
0,2,0,0,0,1,1,127.6121,37.6545,0,0,0,0,82,0,0
0,2,0,0,0,0,3,128.9216,37.7372,0,0,0,0,194,0,0
1,2,0,0,0,1,1,128.3622,37.3796,0,0,0,0,24,0,0
1,6,5,0,0,6,2,126.7414,37.3984,0,0,1,0,73,0,0
0,0,6,1,1,0,2,129.2026,35.7873,0,0,0,0,100,0,0
1,6,0,0,0,0,1,126.4209,37.6409,0,0,1,0,92,0,0
0,5,0,1,2,0,2,128.3855,36.0837,0,0,1,0,144,0,0
0,5,5,0,0,5,2,129.3079,35.4872,0,0,1,0,17,0,0
0,2,0,0,0,0,7,129.3379,35.4212,0,0,0,0,17,0,0
0,0,0,0,0,1,3,128.875,36.0096,1,0,0,0,5,0,0
1,5,0,0,0,1,3,128.5802,36.3884,0,0,1,0,105,0,0
1,0,0,0,0,0,2,127.0941,37.1931,1,0,0,0,50,0,0
0,6,3,0,0,1,3,127.4448,37.12,0,0,1,0,23,0,0
1,4,5,0,0,1,6,126.7979,37.3466,1,0,0,0,2,0,0
1,2,3,0,0,1,3,127.4713,36.5516,0,0,0,0,83,0,0
0,5,0,0,0,2,3,128.7424,35.7168,2,0,1,0,52,0,0
1,1,5,2,4,0,2,128.0667,35.7057,1,0,0,0,133,0,0
0,6,0,0,0,1,3,128.4816,36.8776,0,0,1,0,113,0,0
0,5,0,0,0,0,3,127.402,36.6095,1,0,1,0,83,0,0
0,3,0,0,0,0,3,126.5851,36.5261,0,0,0,0,38,0,0
1,6,5,0,0,0,6,126.8993,37.6497,2,0,1,0,40,0,0
1,6,0,0,0,0,1,127.084,37.2767,0,0,1,0,51,0,0
1,0,5,0,0,1,9,128.1492,36.6466,0,0,0,0,74,0,0
0,0,0,0,0,0,1,127.8933,36.9607,0,0,0,0,6,0,0
1,2,0,1,1,1,1,127.6497,35.5318,1,0,0,0,108,0,0
1,6,0,0,0,1,3,126.7804,36.88,0,0,1,0,46,0,0
1,1,0,0,0,1,1,126.9999,36.7323,0,0,0,0,53,0,0
1,6,0,0,0,0,1,128.5983,36.7989,0,0,1,0,113,0,0
1,2,6,1,1,2,3,126.8938,33.4921,2,0,0,0,90,0,0
0,6,0,2,4,0,1,126.9947,36.801,0,0,1,0,53,0,0
0,4,0,0,0,0,1,126.4943,36.7319,0,0,0,0,69,0,0
0,0,0,0,0,0,2,128.8937,35.8976,2,0,1,0,5,0,0
1,0,0,0,0,1,2,128.3619,36.0974,0,0,0,0,144,0,0
1,1,0,0,0,2,1,126.5854,35.3614,1,0,0,0,219,0,0
1,4,0,0,0,0,3,126.84,35.9124,0,0,0,0,34,0,0
0,3,0,0,0,0,2,126.5688,36.7988,0,0,0,0,69,0,0
0,6,0,0,0,0,3,127.3411,37.3194,1,0,1,0,9,0,0
0,6,0,0,0,0,3,126.8391,35.9135,0,0,1,0,34,0,0
0,6,0,0,0,2,2,126.8925,37.3707,1,0,1,0,151,0,0
0,0,0,0,0,6,1,128.4326,35.6261,0,0,0,0,211,0,0
1,3,0,0,0,2,3,128.0061,37.9028,1,0,0,0,82,0,0
1,2,5,0,0,0,6,127.3742,36.4081,1,0,1,0,4,0,0
1,3,0,0,0,0,1,128.1878,37.0667,0,0,0,0,103,0,0
0,5,0,0,0,0,1,126.9687,37.1878,0,0,1,0,50,0,0
0,6,0,0,0,1,3,126.8852,37.257,0,0,1,0,50,0,0
1,2,2,1,1,1,7,126.5004,35.2827,0,0,0,0,127,0,0
1,4,0,0,0,4,1,128.4423,35.2722,0,0,0,0,117,0,0
1,1,0,1,2,0,2,127.7887,37.0995,0,0,0,0,6,0,0
0,2,0,0,0,8,2,128.0115,36.1827,0,0,0,0,76,0,0
0,4,0,0,0,1,3,128.1589,36.5897,0,0,0,0,58,0,0
1,0,0,0,0,2,1,128.1605,36.6062,1,0,0,0,74,0,0
0,2,0,0,0,1,3,128.2777,36.1539,0,0,0,0,76,0,0
0,5,5,0,0,0,2,127.7586,37.8441,0,0,1,0,111,0,0
1,2,0,0,0,2,6,128.9508,37.6897,2,0,0,0,194,0,0
1,4,3,1,2,0,3,126.7794,35.9586,0,0,0,0,166,0,0
1,3,5,0,0,0,2,126.8323,37.5619,0,0,0,0,43,0,0
1,1,0,0,0,0,1,126.905,35.6304,0,0,0,0,12,0,0
0,0,0,0,0,0,2,129.3337,35.5386,0,0,0,0,213,0,0
1,5,0,0,0,1,1,127.1074,35.4466,0,0,1,0,131,0,0
0,6,0,1,1,0,1,127.162,36.9983,1,0,1,0,23,0,0
0,6,0,0,0,0,1,126.442,34.9438,0,0,1,0,101,0,0
0,1,0,0,0,0,3,126.898,37.4458,0,0,0,0,109,0,0
1,4,0,0,0,5,1,127.1098,37.0332,0,0,0,0,23,0,0
0,1,0,1,2,0,11,126.8688,36.9478,0,0,0,0,14,0,0
1,0,0,0,0,1,1,128.1384,36.7343,0,0,0,0,74,0,0
1,0,5,0,0,1,3,126.7462,36.6057,0,0,0,0,38,0,0
1,5,0,1,2,4,1,128.6967,34.8081,0,0,1,0,15,0,0
1,3,0,0,0,5,11,127.2917,38.1147,0,0,0,0,184,0,0
0,2,0,0,0,0,2,126.8057,35.1619,0,0,0,0,135,0,0
0,0,0,1,1,0,1,127.4323,36.623,0,0,0,0,83,0,0
1,4,5,0,0,1,3,126.9999,36.8124,0,0,0,0,53,0,0
0,1,0,0,0,0,1,127.9069,36.9698,0,0,0,0,6,0,0
0,0,0,0,0,1,3,127.1471,36.4201,1,0,0,0,19,0,0
0,3,0,0,0,1,3,128.0734,37.4456,0,0,0,0,31,0,0
1,5,0,0,0,1,1,128.0339,36.3817,0,0,1,0,58,0,0
1,4,0,0,0,0,3,129.3115,37.2725,0,0,0,0,78,0,0
1,5,5,0,0,1,3,128.2655,38.0035,1,0,1,0,124,0,0
1,6,0,0,0,0,1,126.7891,35.0395,0,0,1,0,33,0,0
0,5,0,0,0,9,1,126.0202,34.7349,0,0,1,0,132,0,0
0,6,0,0,0,0,1,126.501,35.0853,0,0,1,0,157,0,0
0,6,5,0,0,0,2,129.4491,35.6642,0,0,1,0,100,0,0
0,0,2,0,0,0,1,126.7611,37.5155,0,0,1,0,65,0,0
0,2,0,0,0,0,1,126.8773,37.5711,0,0,0,0,159,0,0
1,2,6,0,3,1,4,127.2442,37.3662,0,0,0,0,9,0,0
0,2,5,0,0,1,2,126.7788,37.5922,0,0,0,0,47,0,0
1,1,5,0,0,0,6,128.5889,38.0728,1,0,0,0,164,0,0
0,1,5,0,0,0,3,127.4844,37.1029,0,0,0,0,23,0,0
0,1,0,0,0,0,6,126.7933,37.6391,0,0,0,0,40,0,0
0,3,0,1,2,2,6,126.6378,37.5977,0,0,0,0,97,0,0
1,1,5,0,0,1,7,127.2758,36.5555,0,1,0,0,229,0,0
0,3,3,0,0,1,2,127.3771,36.6425,0,0,0,0,83,0,0
0,3,0,0,0,0,1,126.73,37.7081,0,0,0,0,175,0,0
1,4,0,0,0,0,2,126.7986,35.9805,0,0,0,0,166,0,0
0,2,0,0,0,0,1,126.7965,37.619,0,0,0,0,40,0,0
0,6,0,0,0,0,3,126.9088,35.8737,0,0,1,0,34,0,0
1,1,0,0,0,0,1,127.5617,37.2156,0,0,1,0,22,0,0
1,3,0,2,4,1,3,126.8732,37.2206,1,0,0,0,50,0,0
1,3,0,2,4,1,3,126.8824,37.4055,1,0,0,0,151,0,0
1,1,3,0,0,1,3,127.1006,37.2214,0,0,0,0,51,0,0
1,5,0,0,0,4,1,128.3963,36.0008,0,0,1,0,21,0,0
0,3,0,0,0,0,1,128.6765,35.265,0,0,0,0,86,0,0
1,4,0,0,0,0,2,126.9791,37.2765,0,0,0,0,99,0,0
1,4,6,1,1,4,2,127.1205,37.6425,0,0,0,0,165,0,0
1,0,0,0,0,1,1,126.7312,37.3421,0,0,0,0,73,0,0
1,4,4,0,0,2,1,128.5789,35.8705,0,0,0,0,107,0,0
1,3,0,0,0,1,3,127.404,35.0119,0,0,0,0,27,0,0
1,3,3,0,0,0,2,127.2494,36.4664,1,1,0,0,229,0,0
0,0,0,0,0,0,3,127.82,37.3022,0,0,0,0,36,0,0
1,0,0,0,0,1,2,126.8053,37.6422,0,0,0,0,40,0,0
1,2,0,0,0,1,5,126.7547,36.2056,0,0,0,0,129,0,0
0,0,6,1,2,0,6,126.9795,37.2428,0,0,0,0,99,0,0
0,1,0,0,0,6,1,128.8123,35.2018,0,0,0,0,13,0,0
0,1,0,0,0,0,1,127.0949,37.7367,0,0,0,0,64,0,0
0,5,0,0,0,0,2,126.7963,37.678,0,0,1,0,40,0,0
1,4,0,1,1,1,9,128.506,35.5547,0,0,0,0,211,0,0
1,2,2,0,0,0,2,126.9225,35.1388,1,0,0,0,162,0,0
1,1,0,0,0,0,4,128.062,34.9761,0,0,0,0,57,0,0
1,6,4,0,0,1,1,128.8902,35.1217,0,0,1,0,206,0,0
1,6,0,0,0,1,1,128.2453,35.7712,0,0,1,0,220,0,0
1,6,5,0,0,0,3,129.4038,35.9466,1,0,1,0,160,0,0
1,6,0,0,0,9,1,126.8001,34.3981,0,0,1,0,141,0,0
0,3,0,0,0,0,1,128.9296,35.8629,0,0,0,0,5,0,0
1,3,0,0,0,0,1,127.1603,37.6503,0,0,0,0,70,0,0
0,5,0,0,0,0,1,127.7953,34.9794,0,0,1,0,172,0,0
0,0,0,0,0,0,1,127.681,36.8991,0,0,1,0,110,0,0
1,2,0,0,3,4,6,128.9036,35.0891,0,0,0,0,206,0,0
1,3,5,0,0,1,3,129.3566,37.1493,0,0,0,0,78,0,0
0,6,5,0,0,0,2,127.1385,37.6091,1,0,1,0,165,0,0
0,4,0,1,1,0,2,126.8285,37.4988,0,0,0,0,79,0,0
0,2,0,1,2,1,7,127.715,34.9321,0,0,0,0,130,0,0
0,4,0,0,0,0,11,126.6376,35.9691,0,0,0,0,166,0,0
1,2,0,0,0,1,3,127.1906,37.5334,0,0,0,0,67,0,0
1,1,0,0,0,1,3,128.5404,36.1211,0,0,0,0,144,0,0
1,4,0,0,0,1,2,127.7545,37.242,1,0,0,0,36,0,0
0,0,0,0,0,2,1,128.4007,36.1369,0,0,0,0,144,0,0
0,2,0,0,0,0,1,126.972,37.4843,0,0,0,0,93,0,0
1,1,8,1,1,1,2,126.8565,36.585,1,0,0,0,187,0,0
1,5,0,1,2,4,2,129.3991,36.9743,0,0,1,0,208,0,0
1,5,0,2,4,1,3,127.0236,37.2351,0,0,1,0,99,0,0
0,1,0,1,2,3,4,126.3307,33.2507,0,0,0,0,62,0,0
0,5,0,0,0,1,8,126.6949,34.8312,1,0,1,0,16,0,0
0,2,0,0,0,1,3,127.9629,36.8198,0,0,0,0,179,0,0
1,2,0,0,0,1,2,129.2479,35.3409,0,0,1,0,85,0,0
1,4,5,0,0,0,3,128.2762,36.6852,1,0,0,0,74,0,0
1,5,6,1,1,1,2,128.605,36.8225,0,0,1,0,113,0,0
0,4,0,0,0,0,1,129.5725,36.0045,0,0,0,0,160,0,0
1,4,0,0,0,1,1,126.6944,34.9954,0,0,0,0,33,0,0
1,6,0,2,4,1,1,127.0341,36.9169,0,0,1,0,53,0,0
0,5,0,0,0,0,1,129.3236,35.5492,0,0,1,0,213,0,0
0,6,6,1,1,6,2,128.4989,35.8562,0,0,1,0,20,0,0
0,1,0,0,0,0,1,129.3596,35.5825,0,0,0,0,158,0,0
0,2,0,0,0,0,3,127.0869,37.1561,0,0,0,0,50,0,0
0,3,0,0,0,5,3,128.5125,35.4617,0,0,0,0,211,0,0
0,2,0,0,0,0,3,128.508,35.4701,0,0,0,0,211,0,0
0,2,0,0,0,0,3,127.7029,35.6467,0,0,0,0,108,0,0
0,4,0,0,0,0,3,128.7762,35.5723,0,0,0,0,3,0,0
0,1,0,0,0,1,1,128.7689,35.6096,0,0,0,0,3,0,0
0,5,0,0,0,1,2,127.2998,36.2751,0,0,1,0,148,0,0
1,3,0,0,0,1,3,126.7283,37.6627,0,0,0,0,40,0,0
1,1,5,0,0,5,7,127.1271,37.5479,0,0,0,0,91,0,0
1,0,0,1,1,0,7,127.3814,38.1629,0,0,0,0,184,0,0
1,2,5,0,0,4,3,126.7138,36.0763,0,0,0,0,10,0,0
1,0,5,0,0,7,2,127.0441,37.4997,0,0,0,0,89,0,0
1,1,0,0,0,1,1,129.1966,35.7713,0,0,0,0,100,0,0
0,3,0,0,0,1,3,129.1763,35.6721,0,0,0,0,17,0,0
0,1,0,0,0,1,2,127.1027,36.0812,0,0,0,0,61,0,0
0,0,0,0,0,0,1,127.8848,36.2186,0,0,0,0,75,0,0
0,5,0,0,0,0,2,127.1139,37.1115,0,0,1,0,51,0,0
1,0,0,1,1,1,4,128.5075,35.8378,0,0,0,0,20,0,0
1,5,0,0,0,0,1,126.7594,37.2094,1,0,1,0,50,0,0
0,2,0,0,0,1,2,127.4297,36.4942,2,0,1,0,83,0,0
0,1,3,0,0,0,3,129.2476,35.376,0,0,0,0,85,0,0
0,6,0,2,4,0,2,128.4339,37.6089,2,0,1,0,24,0,0
1,3,0,0,0,1,2,128.5722,36.7666,1,0,0,0,113,0,0
0,3,0,0,0,1,3,128.9864,35.9325,0,0,0,0,5,0,0
0,4,0,0,0,1,3,127.9589,37.6121,0,0,0,0,31,0,0
0,5,0,2,4,0,3,126.7912,36.0357,0,0,1,0,166,0,0
0,4,0,0,0,1,3,126.9694,37.1873,1,0,0,0,23,0,0
1,5,5,0,0,3,7,127.5881,37.7271,0,0,1,0,111,0,0
0,0,3,1,2,3,2,128.8397,35.2756,1,0,0,0,13,0,0
1,4,0,0,0,0,4,128.0579,36.0658,0,0,0,0,76,0,0
1,4,3,0,0,0,2,127.427,37.2895,0,0,0,0,41,0,0
0,3,6,1,1,6,2,127.9284,37.3559,0,0,0,0,36,0,0
0,3,7,1,1,1,4,126.6813,36.935,0,0,0,0,46,0,0
0,2,0,0,0,0,11,127.9081,35.8394,0,0,0,0,154,0,0
0,6,5,0,0,0,2,127.9137,35.7425,0,0,1,0,154,0,0
1,6,0,0,0,0,1,129.0461,35.8887,1,0,1,0,100,0,0
0,5,0,2,0,0,1,126.4941,34.9849,0,0,1,0,101,0,0
0,2,0,2,4,0,3,126.8729,37.2201,0,0,0,0,50,0,0
0,5,0,0,0,1,2,128.411,37.5861,0,0,1,0,24,0,0
0,1,0,0,0,0,3,127.7836,37.8306,1,0,0,0,111,0,0
1,3,0,0,0,2,3,126.983,37.7193,2,0,0,0,59,0,0
0,2,0,0,0,1,2,126.7504,37.4786,0,0,0,0,44,0,0
1,5,0,0,0,0,1,127.277,36.2411,0,0,1,0,61,0,0
1,4,0,0,0,5,6,128.4922,35.3892,0,0,0,0,117,0,0
0,5,0,1,2,0,2,127.1043,37.247,0,0,1,0,51,0,0
0,5,5,0,0,0,3,129.2376,35.8753,0,0,1,0,100,0,0
1,0,0,0,0,4,1,128.7532,35.4483,0,0,0,0,177,0,0
1,0,0,0,0,0,1,127.9416,36.9208,0,0,0,0,6,0,0
1,6,0,1,2,6,3,126.8522,37.5567,0,0,1,0,43,0,0
0,6,0,2,4,0,9,128.8252,35.1783,0,0,1,0,13,0,0
0,6,6,1,1,0,2,128.6834,35.1954,1,0,1,0,86,0,0
1,1,0,0,0,6,1,126.8347,33.4136,0,0,0,0,62,0,0
0,2,0,0,0,4,1,126.9522,37.6093,0,0,0,0,116,0,0
1,2,0,1,1,1,6,127.0497,37.4616,0,0,0,0,214,0,0
1,1,0,1,1,2,2,128.2828,35.9235,1,0,0,0,168,0,0
0,1,0,0,0,4,8,126.6695,36.6164,0,0,0,0,38,0,0
1,1,3,1,2,6,2,127.0452,35.876,0,0,0,0,11,0,0
0,4,5,1,2,2,3,128.8262,35.1022,0,0,0,0,206,0,0
1,5,0,0,0,0,1,126.5945,36.3788,0,0,1,0,136,0,0
0,4,5,0,0,0,3,126.8751,37.6167,0,0,0,0,40,0,0
0,0,0,1,2,0,4,129.2543,35.5361,0,0,0,0,213,0,0
1,3,0,0,0,1,3,126.6749,37.6658,1,0,0,0,47,0,0
1,6,3,0,0,0,1,127.2965,37.6426,0,0,1,0,70,0,0
1,1,0,0,0,1,1,128.2515,35.6662,0,0,0,0,220,0,0
0,6,0,2,0,0,1,128.9831,35.1927,0,0,1,0,120,0,0
1,1,7,1,2,1,3,126.8131,35.2134,0,0,0,0,135,0,0
1,6,0,0,0,0,5,128.5998,35.868,0,0,1,0,178,0,0
0,1,0,0,0,4,1,126.9811,36.7751,0,0,0,0,53,0,0
0,5,0,0,0,4,3,128.6855,35.2861,0,0,1,0,86,0,0
1,3,5,0,0,6,6,126.4818,33.4807,0,0,0,0,90,0,0
0,6,0,1,2,0,2,128.976,35.1633,0,0,1,0,120,0,0
0,6,0,0,0,0,1,127.6381,36.9605,0,0,1,0,110,0,0
1,5,0,1,2,1,3,126.5676,37.6473,0,0,1,0,47,0,0
0,6,0,0,0,0,1,127.8584,37.4218,0,0,1,0,31,0,0
1,6,6,1,1,6,2,126.8643,37.5087,0,0,1,0,140,0,0
0,6,0,1,2,0,2,128.5074,35.8155,0,0,1,0,20,0,0
0,6,0,0,0,1,1,129.442,35.7865,0,0,1,0,100,0,0
0,3,0,0,0,0,1,128.8543,37.6421,0,0,0,0,194,0,0
1,4,0,0,0,0,3,127.7732,35.5306,0,0,0,0,108,0,0
0,4,0,0,0,0,6,126.8534,37.439,1,0,0,0,81,0,0
1,0,0,0,0,1,1,126.8494,37.395,0,0,0,0,73,0,0
1,5,0,0,0,0,2,127.0717,37.4288,1,0,1,0,214,0,0
1,4,0,0,0,1,3,126.5774,36.5631,1,0,0,0,38,0,0
1,0,0,0,0,1,3,126.7047,36.7624,0,0,0,0,187,0,0
0,2,0,0,0,1,2,127.0912,36.4622,1,0,0,0,19,0,0
0,4,0,0,0,0,1,127.1145,36.5519,0,0,0,0,19,0,0
0,4,0,0,0,0,2,127.0515,36.208,0,0,0,0,61,0,0
1,5,0,0,0,2,1,126.5761,36.3325,0,0,1,0,136,0,0
1,4,0,0,0,1,2,127.071,36.3629,1,0,1,0,19,0,0
0,0,5,0,0,4,2,127.4827,37.0263,0,0,0,0,110,0,0
0,6,0,0,0,0,1,127.0042,37.9428,0,0,1,0,106,0,0
1,3,0,0,0,4,1,127.73,34.7311,0,0,0,0,102,0,0
0,1,0,1,2,1,2,127.5994,36.7992,0,0,0,0,138,0,0
1,2,0,0,0,6,3,126.8033,37.0804,0,0,0,0,50,0,0
1,3,0,0,0,0,2,128.4553,36.6514,1,0,0,0,55,0,0
0,3,0,0,0,0,3,128.7316,35.8648,0,0,0,0,26,0,0
1,1,0,0,0,1,3,127.4263,36.4785,0,0,0,0,83,0,0
1,5,0,2,4,4,1,126.2567,36.7712,0,0,1,0,169,0,0
1,5,0,0,0,0,1,126.2055,35.058,1,0,1,0,132,0,0
1,3,0,0,0,1,1,127.4962,35.4463,0,0,0,0,193,0,0
0,4,3,1,2,0,7,127.0458,37.7392,0,0,0,0,64,0,0
0,5,0,0,0,6,1,128.405,34.9943,0,0,1,0,87,0,0
1,2,0,1,1,1,2,126.8489,37.215,0,0,0,0,50,0,0
1,3,0,0,0,1,5,127.0297,35.3473,0,0,0,0,181,0,0
0,3,3,1,2,1,3,127.0341,36.9103,1,0,0,0,53,0,0
1,1,5,1,2,0,3,127.4225,36.7146,1,0,0,0,83,0,0
1,3,5,0,0,0,2,127.0613,37.3908,1,0,0,0,95,0,0
1,3,5,0,0,1,3,127.5133,37.1602,0,0,0,0,41,0,0
0,5,0,0,0,1,1,127.4291,37.7213,0,0,1,0,176,0,0
1,0,7,1,1,4,2,127.1046,36.1973,0,0,0,0,61,0,0
1,0,0,1,2,1,5,128.5849,35.2301,0,0,0,0,86,0,0
1,5,6,1,1,5,5,127.9293,37.0022,0,0,1,0,6,0,0
1,1,0,0,0,0,1,128.2618,36.1606,0,0,0,0,76,0,0
1,1,0,0,0,9,1,129.2103,37.361,0,0,0,0,78,0,0
0,1,0,0,0,1,5,127.0784,37.1426,0,0,0,0,143,0,0
0,3,0,2,4,0,1,126.9819,36.8119,0,0,0,0,53,0,0
0,1,0,0,0,0,1,128.3174,35.95,0,0,1,0,168,0,0
0,1,0,0,0,0,1,127.0592,36.8246,0,0,0,0,53,0,0
0,6,0,0,0,0,8,128.1397,35.1557,0,0,1,0,42,0,0
0,1,0,0,0,2,2,126.5702,36.8024,1,0,0,0,69,0,0
0,5,0,0,0,1,2,127.1145,36.5824,1,0,1,0,19,0,0
1,6,0,0,0,1,6,127.9926,36.759,1,0,1,0,179,0,0
1,0,0,0,0,0,3,127.0457,36.4847,1,0,0,0,19,0,0
1,3,0,0,0,1,3,126.8678,37.3657,0,0,0,0,73,0,0
0,1,0,0,0,0,1,128.1158,35.5388,0,0,1,0,133,0,0
1,4,0,0,0,1,1,127.5889,35.4843,0,0,0,0,193,0,0
0,6,0,0,0,3,1,126.6954,35.5979,0,0,1,0,185,0,0
0,1,0,0,0,1,3,127.602,37.2342,0,0,0,0,22,0,0
0,3,0,1,1,0,1,126.5774,37.2927,0,0,0,0,2,0,0
1,3,0,0,0,1,1,127.8359,35.5568,0,0,0,0,108,0,0
1,1,2,0,0,5,3,128.393,35.2886,0,0,0,0,117,0,0
0,1,0,0,0,0,9,127.1055,37.1207,0,0,0,0,14,0,0
0,6,0,0,0,0,1,127.5929,37.355,1,0,1,0,22,0,0
0,3,0,0,0,1,3,127.1032,37.3832,0,0,0,0,95,0,0
0,0,0,0,0,0,2,127.0547,37.4474,1,0,0,0,214,0,0
0,1,0,0,0,0,3,129.234,35.3238,0,0,0,0,85,0,0
0,5,0,0,0,0,3,127.2382,34.8072,1,0,1,0,122,0,0
0,2,0,0,0,0,3,127.1299,35.3644,0,0,0,0,131,0,0
0,5,0,0,0,8,2,126.8628,37.3708,0,0,1,0,73,0,0
1,5,0,0,0,1,1,127.155,36.9919,0,0,1,0,23,0,0
1,1,0,0,0,1,3,127.4251,37.2412,0,0,0,0,41,0,0
1,2,0,0,0,0,3,127.358,37.2454,0,0,0,0,41,0,0
0,1,5,0,0,0,2,128.5855,35.2464,1,0,0,0,86,0,0
0,5,0,0,0,1,3,127.1039,37.2652,0,0,1,0,51,0,0
1,6,0,0,0,2,1,127.1712,37.2822,0,0,1,0,51,0,0
1,0,0,0,0,0,1,127.8567,35.5841,0,0,0,0,154,0,0
1,1,0,0,0,0,1,128.7758,35.5731,0,0,1,0,177,0,0
1,4,0,0,0,1,1,128.1262,37.1974,0,0,0,0,103,0,0
0,1,0,0,0,1,3,127.7246,36.4565,0,0,0,0,32,0,0
0,4,0,0,0,0,1,126.6765,37.5114,0,0,0,0,97,0,0
1,6,0,0,0,0,2,127.9795,37.5354,1,0,1,0,31,0,0
1,1,0,0,0,0,4,127.1229,37.0274,0,0,0,0,14,0,0
0,4,0,0,0,0,3,128.2507,37.0959,0,0,0,0,103,0,0
1,2,0,1,1,0,5,129.1173,37.5217,0,0,0,0,210,0,0
0,0,0,0,0,0,1,126.7079,37.4226,1,0,0,0,29,0,0
0,5,6,1,1,4,3,127.4055,36.3205,1,0,1,0,39,0,0
1,2,0,0,0,0,1,126.5542,36.8671,0,0,0,0,46,0,0
0,2,0,0,0,1,1,127.5833,35.5252,0,0,0,0,193,0,0
0,0,0,0,0,0,1,126.1591,34.4301,0,0,0,0,71,0,0
0,0,0,1,2,4,1,127.252,34.8079,0,0,0,0,122,0,0
1,0,5,0,0,0,6,127.2928,38.0185,1,0,0,0,171,0,0
0,2,0,1,2,0,2,126.8703,35.1717,0,0,0,0,137,0,0
0,0,0,2,0,0,1,126.7761,37.4432,0,0,0,0,73,0,0
1,1,0,1,1,7,6,126.9698,37.3882,0,0,0,0,151,0,0
1,1,9,1,1,4,3,128.6334,35.8852,0,0,0,0,26,0,0
0,0,0,0,0,5,3,128.4307,35.9795,0,0,0,0,21,0,0
1,1,3,0,0,1,3,127.3002,37.4197,0,0,0,0,9,0,0
1,1,0,0,0,1,3,126.9377,37.3769,1,0,0,0,126,0,0
1,1,0,0,0,1,2,127.4739,36.2487,0,0,0,0,80,0,0
0,0,0,0,0,0,3,128.4746,35.2715,0,0,0,0,117,0,0
0,6,0,0,0,0,1,127.9295,37.3248,0,0,1,0,36,0,0
0,3,0,0,0,0,1,127.0682,37.3832,0,0,0,0,95,0,0
0,5,0,0,0,1,3,127.3338,36.7198,0,0,1,0,83,0,0
0,2,0,0,0,1,3,127.2702,36.7323,1,0,0,0,63,0,0
1,3,0,1,2,0,3,127.9454,36.9874,1,0,0,0,6,0,0
1,3,6,1,1,1,4,126.6084,36.6439,0,0,0,0,187,0,0
1,3,6,0,3,0,5,127.7268,37.8939,0,0,0,0,111,0,0
