"다발지식별자","다발지그룹식별자","법정동코드","스팟코드","관할경찰서","다발지명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6096827,"2015046","2726010100","27260006","대구광역시 수성구6","대구광역시 수성구 범어동(범어네거리 부근)",5,5,0,4,1,0,128.626095028264,35.8574719933387,"{""type"":""Polygon"",""coordinates"":[[[128.6276607,35.8587466],[128.6273252,35.8589707],[128.6269424,35.8591373],[128.626527,35.8592399],[128.626095,35.8592745],[128.625663,35.8592399],[128.6252477,35.8591373],[128.6248649,35.8589707],[128.6245293,35.8587466],[128.624254,35.8584734],[128.6240493,35.8581618],[128.6239234,35.8578236],[128.6238808,35.857472],[128.6239234,35.8571203],[128.6240494,35.8567822],[128.624254,35.8564706],[128.6245294,35.8561974],[128.6248649,35.8559733],[128.6252477,35.8558067],[128.6256631,35.8557041],[128.626095,35.8556695],[128.626527,35.8557041],[128.6269424,35.8558067],[128.6273252,35.8559733],[128.6276607,35.8561974],[128.6279361,35.8564706],[128.6281407,35.8567822],[128.6282667,35.8571203],[128.6283092,35.857472],[128.6282667,35.8578236],[128.6281407,35.8581618],[128.6279361,35.8584734],[128.6276607,35.8587466]]]}"
6097437,"2015046","5011013700","50110002","제주특별자치도 제주시2","제주특별자치도 제주시 연동(연동사거리 부근)",4,5,0,0,3,2,126.496255929868,33.4854921625342,"{""type"":""Polygon"",""coordinates"":[[[126.4977776,33.4867672],[126.4974515,33.4869915],[126.4970795,33.4871581],[126.4966758,33.4872607],[126.4962559,33.4872954],[126.4958361,33.4872607],[126.4954324,33.4871581],[126.4950603,33.4869915],[126.4947342,33.4867672],[126.4944666,33.486494],[126.4942678,33.4861822],[126.4941453,33.4858439],[126.494104,33.4854921],[126.4941453,33.4851404],[126.4942678,33.4848021],[126.4944667,33.4844903],[126.4947343,33.4842171],[126.4950604,33.4839928],[126.4954324,33.4838262],[126.4958361,33.4837236],[126.4962559,33.4836889],[126.4966758,33.4837236],[126.4970794,33.4838262],[126.4974515,33.4839928],[126.4977776,33.4842171],[126.4980452,33.4844903],[126.4982441,33.4848021],[126.4983665,33.4851404],[126.4984079,33.4854921],[126.4983666,33.4858439],[126.4982441,33.4861822],[126.4980452,33.486494],[126.4977776,33.4867672]]]}"
6096855,"2015046","3017011100","30170001","대전광역시 서구1","대전광역시 서구 갈마동(갈마네거리 부근)",8,8,0,2,6,0,127.368951023272,36.3538246550847,"{""type"":""Polygon"",""coordinates"":[[[127.3705266,36.3550991],[127.370189,36.3553233],[127.3698037,36.3554898],[127.3693857,36.3555924],[127.368951,36.355627],[127.3685163,36.3555924],[127.3680983,36.3554898],[127.3677131,36.3553233],[127.3673754,36.3550991],[127.3670983,36.354826],[127.3668924,36.3545144],[127.3667656,36.3541763],[127.3667228,36.3538246],[127.3667657,36.353473],[127.3668925,36.3531349],[127.3670984,36.3528233],[127.3673755,36.3525502],[127.3677131,36.352326],[127.3680984,36.3521595],[127.3685163,36.3520569],[127.368951,36.3520223],[127.3693857,36.3520569],[127.3698037,36.3521595],[127.3701889,36.352326],[127.3705266,36.3525502],[127.3708037,36.3528233],[127.3710096,36.3531349],[127.3711364,36.353473],[127.3711792,36.3538246],[127.3711364,36.3541763],[127.3710096,36.3545144],[127.3708037,36.354826],[127.3705266,36.3550991]]]}"
6095600,"2015046","1150010300","11500006","서울특별시 강서구6","서울특별시 강서구 화곡동(외환은행강서지점 부근)",4,4,0,2,1,1,126.870513855331,37.5479752417649,"{""type"":""Polygon"",""coordinates"":[[[126.8721142,37.5492494],[126.8717713,37.5494735],[126.87138,37.5496401],[126.8709554,37.5497426],[126.8705139,37.5497772],[126.8700723,37.5497426],[126.8696477,37.5496401],[126.8692564,37.5494735],[126.8689135,37.5492494],[126.868632,37.5489764],[126.8684229,37.5486648],[126.8682941,37.5483268],[126.8682506,37.5479752],[126.8682941,37.5476237],[126.8684229,37.5472856],[126.8686321,37.5469741],[126.8689135,37.546701],[126.8692565,37.5464769],[126.8696478,37.5463104],[126.8700723,37.5462079],[126.8705139,37.5461732],[126.8709554,37.5462079],[126.8713799,37.5463104],[126.8717712,37.5464769],[126.8721142,37.546701],[126.8723956,37.5469741],[126.8726048,37.5472856],[126.8727336,37.5476237],[126.8727771,37.5479752],[126.8727336,37.5483268],[126.8726048,37.5486648],[126.8723957,37.5489764],[126.8721142,37.5492494]]]}"
6095605,"2015046","4128510500","41285006","경기도 고양시 일산동구6","경기도 고양시 일산동구 마두동(일산구청사거리 부근)",4,4,0,0,3,1,126.774457674983,37.6577741898279,"{""type"":""Polygon"",""coordinates"":[[[126.7760604,37.6590484],[126.7757169,37.6592725],[126.7753251,37.659439],[126.7748999,37.6595415],[126.7744577,37.6595762],[126.7740155,37.6595415],[126.7735903,37.659439],[126.7731984,37.6592725],[126.7728549,37.6590484],[126.7725731,37.6587753],[126.7723636,37.6584638],[126.7722346,37.6581257],[126.7721911,37.6577742],[126.7722347,37.6574226],[126.7723637,37.6570846],[126.7725731,37.6567731],[126.772855,37.6565],[126.7731985,37.6562759],[126.7735903,37.6561094],[126.7740155,37.6560068],[126.7744577,37.6559722],[126.7748999,37.6560068],[126.775325,37.6561094],[126.7757169,37.6562759],[126.7760604,37.6565],[126.7763422,37.6567731],[126.7765517,37.6570846],[126.7766807,37.6574226],[126.7767242,37.6577742],[126.7766807,37.6581257],[126.7765517,37.6584638],[126.7763423,37.6587753],[126.7760604,37.6590484]]]}"
6096421,"2015046","1121510500","11215008","서울특별시 광진구8","서울특별시 광진구 자양동(자양사거리 부근)",7,7,0,6,1,0,127.083673183871,37.5366480404756,"{""type"":""Polygon"",""coordinates"":[[[127.0852733,37.5379222],[127.0849304,37.5381463],[127.0845392,37.5383129],[127.0841147,37.5384154],[127.0836732,37.53845],[127.0832317,37.5384154],[127.0828072,37.5383129],[127.082416,37.5381463],[127.082073,37.5379222],[127.0817916,37.5376492],[127.0815825,37.5373376],[127.0814538,37.5369996],[127.0814103,37.536648],[127.0814538,37.5362965],[127.0815826,37.5359584],[127.0817917,37.5356469],[127.0820731,37.5353738],[127.082416,37.5351497],[127.0828072,37.5349832],[127.0832317,37.5348807],[127.0836732,37.534846],[127.0841146,37.5348807],[127.0845391,37.5349832],[127.0849304,37.5351497],[127.0852733,37.5353738],[127.0855547,37.5356469],[127.0857638,37.5359584],[127.0858926,37.5362965],[127.0859361,37.536648],[127.0858926,37.5369996],[127.0857638,37.5373376],[127.0855547,37.5376492],[127.0852733,37.5379222]]]}"
6096423,"2015046","1120011800","11200002","서울특별시 성동구2","서울특별시 성동구 송정동(화양사거리 부근)",8,9,0,3,5,1,127.068485083321,37.548098621555,"{""type"":""Polygon"",""coordinates"":[[[127.0700855,37.5493728],[127.0697425,37.5495969],[127.0693512,37.5497634],[127.0689266,37.549866],[127.0684851,37.5499006],[127.0680435,37.549866],[127.067619,37.5497634],[127.0672277,37.5495969],[127.0668847,37.5493728],[127.0666032,37.5490997],[127.0663941,37.5487882],[127.0662653,37.5484502],[127.0662218,37.5480986],[127.0662653,37.547747],[127.0663941,37.547409],[127.0666033,37.5470975],[127.0668848,37.5468244],[127.0672277,37.5466003],[127.067619,37.5464338],[127.0680436,37.5463312],[127.0684851,37.5462966],[127.0689266,37.5463312],[127.0693512,37.5464338],[127.0697424,37.5466003],[127.0700854,37.5468244],[127.0703669,37.5470975],[127.070576,37.547409],[127.0707048,37.547747],[127.0707483,37.5480986],[127.0707049,37.5484502],[127.0705761,37.5487882],[127.0703669,37.5490997],[127.0700855,37.5493728]]]}"
6095622,"2015046","4513014400","45130005","전라북도 군산시5","전라북도 군산시 나운동(청솔아파트 부근)",5,5,0,1,4,0,126.69652832872,35.9603138624956,"{""type"":""Polygon"",""coordinates"":[[[126.6980961,35.9615884],[126.6977601,35.9618126],[126.6973768,35.9619791],[126.6969609,35.9620817],[126.6965283,35.9621163],[126.6960958,35.9620817],[126.6956799,35.9619791],[126.6952966,35.9618126],[126.6949606,35.9615884],[126.6946849,35.9613153],[126.69448,35.9610036],[126.6943538,35.9606655],[126.6943113,35.9603138],[126.6943539,35.9599622],[126.69448,35.9596241],[126.6946849,35.9593124],[126.6949606,35.9590393],[126.6952966,35.9588151],[126.6956799,35.9586486],[126.6960958,35.958546],[126.6965283,35.9585114],[126.6969608,35.958546],[126.6973767,35.9586486],[126.69776,35.9588151],[126.698096,35.9590393],[126.6983717,35.9593124],[126.6985766,35.9596241],[126.6987028,35.9599622],[126.6987454,35.9603138],[126.6987028,35.9606655],[126.6985767,35.9610036],[126.6983718,35.9613153],[126.6980961,35.9615884]]]}"
6095454,"2015046","4831010800","48310004","경상남도 거제시4","경상남도 거제시 장평동(장평주공아파트 부근)",4,5,0,2,2,1,128.605432535884,34.8920740954441,"{""type"":""Polygon"",""coordinates"":[[[128.6069797,34.8933489],[128.6066481,34.8935731],[128.6062699,34.8937397],[128.6058594,34.8938423],[128.6054325,34.8938769],[128.6050057,34.8938423],[128.6045952,34.8937397],[128.6042169,34.8935731],[128.6038854,34.8933489],[128.6036133,34.8930757],[128.6034111,34.892764],[128.6032866,34.8924258],[128.6032445,34.8920741],[128.6032866,34.8917224],[128.6034111,34.8913842],[128.6036133,34.8910725],[128.6038854,34.8907993],[128.604217,34.8905751],[128.6045952,34.8904085],[128.6050057,34.8903059],[128.6054325,34.8902713],[128.6058594,34.8903059],[128.6062698,34.8904085],[128.6066481,34.8905751],[128.6069797,34.8907993],[128.6072518,34.8910725],[128.607454,34.8913842],[128.6075785,34.8917224],[128.6076205,34.8920741],[128.6075785,34.8924258],[128.607454,34.892764],[128.6072518,34.8930757],[128.6069797,34.8933489]]]}"
6096171,"2015046","2823710500","28237006","인천광역시 부평구6","인천광역시 부평구 삼산동(신북사거리 부근)",5,5,0,2,3,0,126.73120701869,37.5068423980591,"{""type"":""Polygon"",""coordinates"":[[[126.7328065,37.5081166],[126.7324637,37.5083407],[126.7320727,37.5085072],[126.7316483,37.5086098],[126.731207,37.5086444],[126.7307657,37.5086098],[126.7303414,37.5085072],[126.7299503,37.5083407],[126.7296075,37.5081166],[126.7293262,37.5078435],[126.7291172,37.507532],[126.7289885,37.5071939],[126.728945,37.5068424],[126.7289885,37.5064908],[126.7291172,37.5061528],[126.7293263,37.5058412],[126.7296076,37.5055682],[126.7299503,37.5053441],[126.7303414,37.5051776],[126.7307657,37.505075],[126.731207,37.5050404],[126.7316483,37.505075],[126.7320726,37.5051776],[126.7324637,37.5053441],[126.7328065,37.5055682],[126.7330878,37.5058412],[126.7332968,37.5061528],[126.7334255,37.5064908],[126.733469,37.5068424],[126.7334256,37.5071939],[126.7332969,37.507532],[126.7330878,37.5078435],[126.7328065,37.5081166]]]}"
6096317,"2015046","4117310400","41173002","경기도 안양시 동안구2","경기도 안양시 동안구 호계동(방죽사거리 부근)",7,7,0,3,3,1,126.952572079939,37.3826689508123,"{""type"":""Polygon"",""coordinates"":[[[126.9541689,37.3839432],[126.9538267,37.3841673],[126.9534363,37.3843338],[126.9530127,37.3844364],[126.9525721,37.384471],[126.9521315,37.3844364],[126.9517079,37.3843338],[126.9513174,37.3841673],[126.9509752,37.3839432],[126.9506944,37.3836701],[126.9504857,37.3833585],[126.9503572,37.3830205],[126.9503138,37.3826689],[126.9503572,37.3823174],[126.9504857,37.3819793],[126.9506944,37.3816678],[126.9509753,37.3813947],[126.9513175,37.3811706],[126.9517079,37.3810041],[126.9521315,37.3809015],[126.9525721,37.3808669],[126.9530126,37.3809015],[126.9534363,37.3810041],[126.9538267,37.3811706],[126.9541689,37.3813947],[126.9544497,37.3816678],[126.9546584,37.3819793],[126.9547869,37.3823174],[126.9548303,37.3826689],[126.954787,37.3830205],[126.9546585,37.3833585],[126.9544498,37.3836701],[126.9541689,37.3839432]]]}"
6096469,"2015046","1138010400","11380007","서울특별시 은평구7","서울특별시 은평구 갈현동(길마독사거리 부근)",5,5,0,0,2,3,126.916837748664,37.6148829907583,"{""type"":""Polygon"",""coordinates"":[[[126.9184396,37.6161572],[126.9180963,37.6163813],[126.9177046,37.6165478],[126.9172797,37.6166503],[126.9168377,37.616685],[126.9163958,37.6166503],[126.9159708,37.6165478],[126.9155792,37.6163813],[126.9152359,37.6161572],[126.9149542,37.6158841],[126.9147449,37.6155726],[126.914616,37.6152345],[126.9145725,37.614883],[126.914616,37.6145314],[126.9147449,37.6141934],[126.9149543,37.6138819],[126.915236,37.6136088],[126.9155793,37.6133847],[126.9159709,37.6132182],[126.9163958,37.6131156],[126.9168377,37.613081],[126.9172797,37.6131156],[126.9177046,37.6132182],[126.9180962,37.6133847],[126.9184395,37.6136088],[126.9187212,37.6138819],[126.9189306,37.6141934],[126.9190595,37.6145314],[126.919103,37.614883],[126.9190595,37.6152345],[126.9189306,37.6155726],[126.9187213,37.6158841],[126.9184396,37.6161572]]]}"
6096471,"2015046","1138010300","11380006","서울특별시 은평구6","서울특별시 은평구 불광동(연서로-연천초교길진출로 부근)",5,5,0,1,2,2,126.925921751189,37.621456967466,"{""type"":""Polygon"",""coordinates"":[[[126.9275237,37.6227311],[126.9271804,37.6229552],[126.9267887,37.6231218],[126.9263637,37.6232243],[126.9259218,37.6232589],[126.9254798,37.6232243],[126.9250548,37.6231218],[126.9246631,37.6229552],[126.9243198,37.6227311],[126.9240381,37.6224581],[126.9238287,37.6221465],[126.9236998,37.6218085],[126.9236563,37.6214569],[126.9236998,37.6211054],[126.9238288,37.6207674],[126.9240381,37.6204558],[126.9243199,37.6201828],[126.9246632,37.6199587],[126.9250548,37.6197922],[126.9254798,37.6196896],[126.9259218,37.619655],[126.9263637,37.6196896],[126.9267887,37.6197922],[126.9271804,37.6199587],[126.9275237,37.6201828],[126.9278054,37.6204558],[126.9280148,37.6207674],[126.9281437,37.6211054],[126.9281872,37.6214569],[126.9281437,37.6218085],[126.9280148,37.6221465],[126.9278054,37.6224581],[126.9275237,37.6227311]]]}"
6096426,"2015046","1121510300","11215010","서울특별시 광진구10","서울특별시 광진구 구의동(와이엔 오피스텔 부근)",5,5,0,2,3,0,127.091221847611,37.5389009123481,"{""type"":""Polygon"",""coordinates"":[[[127.092822,37.5401751],[127.0924791,37.5403992],[127.0920879,37.5405657],[127.0916633,37.5406683],[127.0912218,37.5407029],[127.0907804,37.5406683],[127.0903558,37.5405657],[127.0899646,37.5403992],[127.0896217,37.5401751],[127.0893402,37.539902],[127.0891311,37.5395905],[127.0890024,37.5392524],[127.0889589,37.5389009],[127.0890024,37.5385493],[127.0891312,37.5382113],[127.0893403,37.5378998],[127.0896217,37.5376267],[127.0899646,37.5374026],[127.0903559,37.5372361],[127.0907804,37.5371335],[127.0912218,37.5370989],[127.0916633,37.5371335],[127.0920878,37.5372361],[127.0924791,37.5374026],[127.092822,37.5376267],[127.0931034,37.5378998],[127.0933125,37.5382113],[127.0934413,37.5385493],[127.0934848,37.5389009],[127.0934413,37.5392524],[127.0933126,37.5395905],[127.0931035,37.539902],[127.092822,37.5401751]]]}"
6096428,"2015046","1123010500","11230001","서울특별시 동대문구1","서울특별시 동대문구 답십리동(쌍마빌딩 부근)",13,13,0,5,4,4,127.055961340345,37.5664588270142,"{""type"":""Polygon"",""coordinates"":[[[127.0575621,37.567733],[127.0572191,37.5679571],[127.0568277,37.5681236],[127.056403,37.5682262],[127.0559613,37.5682608],[127.0555197,37.5682262],[127.055095,37.5681236],[127.0547036,37.5679571],[127.0543606,37.567733],[127.054079,37.5674599],[127.0538698,37.5671484],[127.053741,37.5668104],[127.0536975,37.5664588],[127.053741,37.5661073],[127.0538699,37.5657692],[127.0540791,37.5654577],[127.0543606,37.5651846],[127.0547037,37.5649605],[127.055095,37.564794],[127.0555197,37.5646915],[127.0559613,37.5646568],[127.056403,37.5646915],[127.0568276,37.564794],[127.057219,37.5649605],[127.0575621,37.5651846],[127.0578436,37.5654577],[127.0580528,37.5657692],[127.0581816,37.5661073],[127.0582251,37.5664588],[127.0581817,37.5668104],[127.0580528,37.5671484],[127.0578436,37.5674599],[127.0575621,37.567733]]]}"
6096429,"2015046","1123010500","11230004","서울특별시 동대문구4","서울특별시 동대문구 답십리동(신답육교 부근)",9,10,0,4,3,3,127.049043382847,37.5709498650451,"{""type"":""Polygon"",""coordinates"":[[[127.0506443,37.5722241],[127.0503012,37.5724482],[127.0499098,37.5726147],[127.0494851,37.5727172],[127.0490434,37.5727519],[127.0486017,37.5727172],[127.048177,37.5726147],[127.0477856,37.5724482],[127.0474425,37.5722241],[127.047161,37.571951],[127.0469518,37.5716394],[127.0468229,37.5713014],[127.0467794,37.5709498],[127.046823,37.5705983],[127.0469518,37.5702603],[127.047161,37.5699487],[127.0474426,37.5696757],[127.0477856,37.5694516],[127.048177,37.569285],[127.0486017,37.5691825],[127.0490434,37.5691479],[127.049485,37.5691825],[127.0499097,37.569285],[127.0503011,37.5694516],[127.0506442,37.5696757],[127.0509258,37.5699487],[127.051135,37.5702603],[127.0512638,37.5705983],[127.0513073,37.5709498],[127.0512638,37.5713014],[127.051135,37.5716394],[127.0509258,37.571951],[127.0506443,37.5722241]]]}"
6096433,"2015046","1123010600","11230011","서울특별시 동대문구11","서울특별시 동대문구 장안동(장안4동사무소 부근)",6,6,0,1,3,2,127.070473024811,37.5787246687094,"{""type"":""Polygon"",""coordinates"":[[[127.0720741,37.5799989],[127.071731,37.580223],[127.0713395,37.5803895],[127.0709148,37.580492],[127.070473,37.5805267],[127.0700313,37.580492],[127.0696065,37.5803895],[127.0692151,37.580223],[127.068872,37.5799989],[127.0685904,37.5797258],[127.0683812,37.5794142],[127.0682523,37.5790762],[127.0682089,37.5787246],[127.0682524,37.5783731],[127.0683812,37.5780351],[127.0685905,37.5777235],[127.068872,37.5774505],[127.0692151,37.5772264],[127.0696066,37.5770598],[127.0700313,37.5769573],[127.070473,37.5769227],[127.0709147,37.5769573],[127.0713395,37.5770598],[127.0717309,37.5772264],[127.072074,37.5774505],[127.0723556,37.5777235],[127.0725648,37.5780351],[127.0726937,37.5783731],[127.0727372,37.5787246],[127.0726937,37.5790762],[127.0725649,37.5794142],[127.0723556,37.5797258],[127.0720741,37.5799989]]]}"
6096435,"2015046","1123010800","11230012","서울특별시 동대문구12","서울특별시 동대문구 회기동(회기역앞_이문로_진입_1 부근)",6,6,0,0,2,4,127.055455139844,37.5894992743729,"{""type"":""Polygon"",""coordinates"":[[[127.0570564,37.5907735],[127.0567133,37.5909976],[127.0563217,37.5911641],[127.0558969,37.5912666],[127.0554551,37.5913013],[127.0550133,37.5912666],[127.0545885,37.5911641],[127.054197,37.5909976],[127.0538539,37.5907735],[127.0535723,37.5905004],[127.053363,37.5901888],[127.0532341,37.5898508],[127.0531906,37.5894993],[127.0532342,37.5891477],[127.053363,37.5888097],[127.0535723,37.5884981],[127.0538539,37.5882251],[127.0541971,37.588001],[127.0545886,37.5878345],[127.0550134,37.5877319],[127.0554551,37.5876973],[127.0558969,37.5877319],[127.0563217,37.5878345],[127.0567132,37.588001],[127.0570564,37.5882251],[127.057338,37.5884981],[127.0575472,37.5888097],[127.0576761,37.5891477],[127.0577196,37.5894993],[127.0576761,37.5898508],[127.0575473,37.5901888],[127.057338,37.5905004],[127.0570564,37.5907735]]]}"
6095958,"2015046","2920012700","29200003","광주광역시 광산구3","광주광역시 광산구 산정동(구시월드영농조합법인 부근)",4,4,0,1,3,0,126.803748656976,35.1724926037516,"{""type"":""Polygon"",""coordinates"":[[[126.8053011,35.1737673],[126.8049684,35.1739915],[126.8045888,35.1741581],[126.804177,35.1742607],[126.8037487,35.1742953],[126.8033203,35.1742607],[126.8029085,35.1741581],[126.8025289,35.1739915],[126.8021962,35.1737673],[126.8019232,35.1734941],[126.8017203,35.1731825],[126.8015954,35.1728443],[126.8015532,35.1724926],[126.8015954,35.1721409],[126.8017203,35.1718027],[126.8019232,35.1714911],[126.8021962,35.1712179],[126.8025289,35.1709937],[126.8029085,35.1708271],[126.8033203,35.1707245],[126.8037487,35.1706899],[126.804177,35.1707245],[126.8045888,35.1708271],[126.8049684,35.1709937],[126.8053011,35.1712179],[126.8055741,35.1714911],[126.805777,35.1718027],[126.8059019,35.1721409],[126.8059441,35.1724926],[126.805902,35.1728443],[126.805777,35.1731825],[126.8055742,35.1734941],[126.8053011,35.1737673]]]}"
6095961,"2015046","4729036021","47290004","경상북도 경산시4","경상북도 경산시 압량면(신우콘테이너 부근)",4,4,0,1,3,0,128.760149156859,35.8407916450193,"{""type"":""Polygon"",""coordinates"":[[[128.7617145,35.8420662],[128.7613791,35.8422904],[128.7609963,35.8424569],[128.760581,35.8425595],[128.7601492,35.8425942],[128.7597173,35.8425595],[128.759302,35.8424569],[128.7589192,35.8422904],[128.7585838,35.8420662],[128.7583085,35.8417931],[128.7581039,35.8414814],[128.7579779,35.8411433],[128.7579354,35.8407916],[128.757978,35.84044],[128.7581039,35.8401018],[128.7583085,35.8397902],[128.7585838,35.8395171],[128.7589193,35.8392929],[128.759302,35.8391263],[128.7597173,35.8390238],[128.7601492,35.8389891],[128.760581,35.8390238],[128.7609963,35.8391263],[128.761379,35.8392929],[128.7617145,35.8395171],[128.7619898,35.8397902],[128.7621944,35.8401018],[128.7623204,35.84044],[128.7623629,35.8407916],[128.7623204,35.8411433],[128.7621944,35.8414814],[128.7619898,35.8417931],[128.7617145,35.8420662]]]}"
6095760,"2015046","2920010100","29200004","광주광역시 광산구4","광주광역시 광산구 송정동(영광동사거리 부근)",4,4,0,1,2,1,126.794559291679,35.1417186001342,"{""type"":""Polygon"",""coordinates"":[[[126.7961112,35.1429933],[126.7957786,35.1432175],[126.7953992,35.1433841],[126.7949875,35.1434867],[126.7945593,35.1435213],[126.7941311,35.1434867],[126.7937194,35.1433841],[126.79334,35.1432175],[126.7930074,35.1429933],[126.7927345,35.1427201],[126.7925317,35.1424085],[126.7924068,35.1420703],[126.7923646,35.1417186],[126.7924068,35.1413669],[126.7925317,35.1410287],[126.7927345,35.140717],[126.7930075,35.1404439],[126.79334,35.1402197],[126.7937195,35.1400531],[126.7941311,35.1399505],[126.7945593,35.1399159],[126.7949874,35.1399505],[126.7953991,35.1400531],[126.7957786,35.1402197],[126.7961111,35.1404439],[126.7963841,35.140717],[126.7965869,35.1410287],[126.7967118,35.1413669],[126.7967539,35.1417186],[126.7967118,35.1420703],[126.7965869,35.1424085],[126.7963841,35.1427201],[126.7961112,35.1429933]]]}"
6095814,"2015046","2717010300","27170012","대구광역시 서구12","대구광역시 서구 평리동(평리네거리 부근)",4,4,0,1,3,0,128.554776065964,35.8791391786311,"{""type"":""Polygon"",""coordinates"":[[[128.5563422,35.8804137],[128.5560066,35.8806379],[128.5556237,35.8808045],[128.5552082,35.880907],[128.5547761,35.8809417],[128.554344,35.880907],[128.5539285,35.8808045],[128.5535456,35.8806379],[128.5532099,35.8804137],[128.5529345,35.8801406],[128.5527298,35.8798289],[128.5526038,35.8794908],[128.5525613,35.8791392],[128.5526038,35.8787875],[128.5527299,35.8784494],[128.5529345,35.8781377],[128.55321,35.8778646],[128.5535456,35.8776404],[128.5539285,35.8774739],[128.554344,35.8773713],[128.5547761,35.8773367],[128.5552081,35.8773713],[128.5556236,35.8774739],[128.5560065,35.8776404],[128.5563422,35.8778646],[128.5566176,35.8781377],[128.5568223,35.8784494],[128.5569483,35.8787875],[128.5569909,35.8791392],[128.5569483,35.8794908],[128.5568223,35.8798289],[128.5566176,35.8801406],[128.5563422,35.8804137]]]}"
6095461,"2015046","1132010700","11320003","서울특별시 도봉구3","서울특별시 도봉구 창동(도봉보건소 부근)",5,5,0,0,4,1,127.039653156669,37.6567367543986,"{""type"":""Polygon"",""coordinates"":[[[127.0412559,37.6580109],[127.0409124,37.658235],[127.0405205,37.6584015],[127.0400953,37.6585041],[127.0396532,37.6585387],[127.039211,37.6585041],[127.0387858,37.6584015],[127.0383939,37.658235],[127.0380504,37.6580109],[127.0377686,37.6577379],[127.0375591,37.6574263],[127.0374302,37.6570883],[127.0373866,37.6567367],[127.0374302,37.6563852],[127.0375592,37.6560472],[127.0377686,37.6557356],[127.0380505,37.6554626],[127.038394,37.6552385],[127.0387858,37.655072],[127.039211,37.6549694],[127.0396532,37.6549348],[127.0400953,37.6549694],[127.0405205,37.655072],[127.0409124,37.6552385],[127.0412558,37.6554626],[127.0415377,37.6557356],[127.0417471,37.6560472],[127.0418761,37.6563852],[127.0419197,37.6567367],[127.0418762,37.6570883],[127.0417472,37.6574263],[127.0415377,37.6577379],[127.0412559,37.6580109]]]}"
6096186,"2015046","2717010200","27170006","대구광역시 서구6","대구광역시 서구 비산동(북부정류장 부근)",7,7,0,4,3,0,128.557091766273,35.8850060310044,"{""type"":""Polygon"",""coordinates"":[[[128.558658,35.8862806],[128.5583224,35.8865048],[128.5579394,35.8866713],[128.5575239,35.8867739],[128.5570918,35.8868085],[128.5566596,35.8867739],[128.5562441,35.8866713],[128.5558612,35.8865048],[128.5555255,35.8862806],[128.5552501,35.8860074],[128.5550454,35.8856958],[128.5549193,35.8853577],[128.5548768,35.885006],[128.5549194,35.8846544],[128.5550454,35.8843162],[128.5552501,35.8840046],[128.5555256,35.8837315],[128.5558612,35.8835073],[128.5562441,35.8833407],[128.5566597,35.8832382],[128.5570918,35.8832035],[128.5575239,35.8832382],[128.5579394,35.8833407],[128.5583223,35.8835073],[128.558658,35.8837315],[128.5589334,35.8840046],[128.5591381,35.8843162],[128.5592642,35.8846544],[128.5593067,35.885006],[128.5592642,35.8853577],[128.5591382,35.8856958],[128.5589335,35.8860074],[128.558658,35.8862806]]]}"
6095865,"2015046","4128510500","41285007","경기도 고양시 일산동구7","경기도 고양시 일산동구 마두동(국립암센터사거리 부근)",4,4,0,0,3,1,126.785113346205,37.6626342961367,"{""type"":""Polygon"",""coordinates"":[[[126.7867162,37.6639085],[126.7863727,37.6641326],[126.7859808,37.6642991],[126.7855556,37.6644016],[126.7851133,37.6644363],[126.7846711,37.6644016],[126.7842459,37.6642991],[126.783854,37.6641326],[126.7835105,37.6639085],[126.7832286,37.6636354],[126.7830192,37.6633239],[126.7828902,37.6629858],[126.7828466,37.6626343],[126.7828902,37.6622827],[126.7830192,37.6619447],[126.7832287,37.6616332],[126.7835106,37.6613601],[126.7838541,37.661136],[126.7842459,37.6609695],[126.7846711,37.660867],[126.7851133,37.6608323],[126.7855556,37.660867],[126.7859808,37.6609695],[126.7863726,37.661136],[126.7867161,37.6613601],[126.786998,37.6616332],[126.7872075,37.6619447],[126.7873365,37.6622827],[126.7873801,37.6626343],[126.7873365,37.6629858],[126.7872075,37.6633239],[126.7869981,37.6636354],[126.7867162,37.6639085]]]}"
6095888,"2015046","1123010600","11230017","서울특별시 동대문구17","서울특별시 동대문구 장안동(장한평역_천호대로_진입_2 부근)",4,4,0,2,1,1,127.063461242843,37.5617355561519,"{""type"":""Polygon"",""coordinates"":[[[127.0650619,37.5630097],[127.0647189,37.5632339],[127.0643275,37.5634004],[127.0639029,37.5635029],[127.0634612,37.5635375],[127.0630196,37.5635029],[127.062595,37.5634004],[127.0622036,37.5632339],[127.0618606,37.5630097],[127.0615791,37.5627367],[127.0613699,37.5624251],[127.0612411,37.5620871],[127.0611976,37.5617355],[127.0612411,37.561384],[127.0613699,37.5610459],[127.0615791,37.5607344],[127.0618606,37.5604613],[127.0622036,37.5602372],[127.062595,37.5600707],[127.0630196,37.5599682],[127.0634612,37.5599336],[127.0639029,37.5599682],[127.0643275,37.5600707],[127.0647188,37.5602372],[127.0650619,37.5604613],[127.0653434,37.5607344],[127.0655526,37.5610459],[127.0656814,37.561384],[127.0657249,37.5617355],[127.0656814,37.5620871],[127.0655526,37.5624251],[127.0653434,37.5627367],[127.0650619,37.5630097]]]}"
